,text_id,term_id,text,term,polarity,polarity_pred,prompt_name,prompt
103,37,103,Consistently satisfying versions of Thai staples like pad Thai and curry dishes arrive in generous portions.,portions,positive,positive,prompt_3_zeroshot_single_term,"Consistently satisfying versions of Thai staples like pad Thai and curry dishes arrive in generous portions.

    What is the sentiment on 'portions'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
104,38,104,"I naively thought dinner was served during the show, but the waiters don't come by once the shows start, so order your wine 30 mins before the show start time.",dinner,neutral,neutral,prompt_3_zeroshot_single_term,"I naively thought dinner was served during the show, but the waiters don't come by once the shows start, so order your wine 30 mins before the show start time.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
105,38,105,"I naively thought dinner was served during the show, but the waiters don't come by once the shows start, so order your wine 30 mins before the show start time.",served,neutral,neutral,prompt_3_zeroshot_single_term,"I naively thought dinner was served during the show, but the waiters don't come by once the shows start, so order your wine 30 mins before the show start time.

    What is the sentiment on 'served'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
106,38,106,"I naively thought dinner was served during the show, but the waiters don't come by once the shows start, so order your wine 30 mins before the show start time.",waiters,negative,neutral,prompt_3_zeroshot_single_term,"I naively thought dinner was served during the show, but the waiters don't come by once the shows start, so order your wine 30 mins before the show start time.

    What is the sentiment on 'waiters'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
107,38,107,"I naively thought dinner was served during the show, but the waiters don't come by once the shows start, so order your wine 30 mins before the show start time.",wine,neutral,positive,prompt_3_zeroshot_single_term,"I naively thought dinner was served during the show, but the waiters don't come by once the shows start, so order your wine 30 mins before the show start time.

    What is the sentiment on 'wine'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
108,39,108,The menu is limited so I opted for the jalapeno potato soup and a romaine salad.,menu,negative,neutral,prompt_3_zeroshot_single_term,"The menu is limited so I opted for the jalapeno potato soup and a romaine salad.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
109,39,109,The menu is limited so I opted for the jalapeno potato soup and a romaine salad.,romaine salad,neutral,positive,prompt_3_zeroshot_single_term,"The menu is limited so I opted for the jalapeno potato soup and a romaine salad.

    What is the sentiment on 'romaine salad'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
110,40,110,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",pizza,positive,positive,prompt_3_zeroshot_single_term,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.

    What is the sentiment on 'pizza'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
111,40,111,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",santa fe chopped salad,positive,positive,prompt_3_zeroshot_single_term,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.

    What is the sentiment on 'santa fe chopped salad'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
112,40,112,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",fish and chips,neutral,positive,prompt_3_zeroshot_single_term,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.

    What is the sentiment on 'fish and chips'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
113,41,113,The items available during dimsum time were plentiful - the turnip cake was excellent.,dimsum,neutral,positive,prompt_3_zeroshot_single_term,"The items available during dimsum time were plentiful - the turnip cake was excellent.

    What is the sentiment on 'dimsum'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
114,41,114,The items available during dimsum time were plentiful - the turnip cake was excellent.,turnip cake,positive,positive,prompt_3_zeroshot_single_term,"The items available during dimsum time were plentiful - the turnip cake was excellent.

    What is the sentiment on 'turnip cake'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
115,42,115,I would recommend going at off-times (before 7 perhaps) to avoid the crowds as it gets packed and there isn't much room by the bar.,crowds,negative,negative,prompt_3_zeroshot_single_term,"I would recommend going at off-times (before 7 perhaps) to avoid the crowds as it gets packed and there isn't much room by the bar.

    What is the sentiment on 'crowds'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
116,42,116,I would recommend going at off-times (before 7 perhaps) to avoid the crowds as it gets packed and there isn't much room by the bar.,bar,neutral,neutral,prompt_3_zeroshot_single_term,"I would recommend going at off-times (before 7 perhaps) to avoid the crowds as it gets packed and there isn't much room by the bar.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
117,43,117,"I mean no disrespect to the owner, just constructive criticism - improve the decor and dine-in service, but DON'T change the portions or the recipes.",decor,negative,negative,prompt_3_zeroshot_single_term,"I mean no disrespect to the owner, just constructive criticism - improve the decor and dine-in service, but DON'T change the portions or the recipes.

    What is the sentiment on 'decor'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
118,43,118,"I mean no disrespect to the owner, just constructive criticism - improve the decor and dine-in service, but DON'T change the portions or the recipes.",portions,neutral,positive,prompt_3_zeroshot_single_term,"I mean no disrespect to the owner, just constructive criticism - improve the decor and dine-in service, but DON'T change the portions or the recipes.

    What is the sentiment on 'portions'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
119,43,119,"I mean no disrespect to the owner, just constructive criticism - improve the decor and dine-in service, but DON'T change the portions or the recipes.",recipes,neutral,positive,prompt_3_zeroshot_single_term,"I mean no disrespect to the owner, just constructive criticism - improve the decor and dine-in service, but DON'T change the portions or the recipes.

    What is the sentiment on 'recipes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
120,44,120,At no point during our dinner were we left alone to simply enjoy our food.,dinner,neutral,negative,prompt_3_zeroshot_single_term,"At no point during our dinner were we left alone to simply enjoy our food.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
121,44,121,At no point during our dinner were we left alone to simply enjoy our food.,food,positive,neutral,prompt_3_zeroshot_single_term,"At no point during our dinner were we left alone to simply enjoy our food.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
122,45,122,"Waitress didn't know anything about the menu, but other than that I would recommend.",Waitress,negative,negative,prompt_3_zeroshot_single_term,"Waitress didn't know anything about the menu, but other than that I would recommend.

    What is the sentiment on 'Waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
123,45,123,"Waitress didn't know anything about the menu, but other than that I would recommend.",menu,neutral,negative,prompt_3_zeroshot_single_term,"Waitress didn't know anything about the menu, but other than that I would recommend.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
124,46,124,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.",decor,negative,neutral,prompt_3_zeroshot_single_term,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.

    What is the sentiment on 'decor'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
125,46,125,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.",obligatory,negative,neutral,prompt_3_zeroshot_single_term,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.

    What is the sentiment on 'obligatory'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
126,46,126,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.",waiters,negative,neutral,prompt_3_zeroshot_single_term,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.

    What is the sentiment on 'waiters'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
127,46,127,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.",vodka,neutral,neutral,prompt_3_zeroshot_single_term,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.

    What is the sentiment on 'vodka'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
128,46,128,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.",dinner,neutral,positive,prompt_3_zeroshot_single_term,"With tacky kitsch as the decor's dominant motif and the obligatory grousing waiters hustling out brick-sized steaks and icy vodka to gussied-up regulars and tourists, an evening at Sammy's is both dinner and street theater.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
129,47,129,"Handsome baritone Nordic waiters patrol the room, proffering fresh-squeezed juices and $4-a-person pots of French press coffee.",waiters,positive,positive,prompt_3_zeroshot_single_term,"Handsome baritone Nordic waiters patrol the room, proffering fresh-squeezed juices and $4-a-person pots of French press coffee.

    What is the sentiment on 'waiters'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
130,47,130,"Handsome baritone Nordic waiters patrol the room, proffering fresh-squeezed juices and $4-a-person pots of French press coffee.",press coffee,neutral,positive,prompt_3_zeroshot_single_term,"Handsome baritone Nordic waiters patrol the room, proffering fresh-squeezed juices and $4-a-person pots of French press coffee.

    What is the sentiment on 'press coffee'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
131,48,131,"Although it was quite good, the small portions at this table of 4, including appetizers, did not constitute adequate sustenance.",portions,negative,negative,prompt_3_zeroshot_single_term,"Although it was quite good, the small portions at this table of 4, including appetizers, did not constitute adequate sustenance.

    What is the sentiment on 'portions'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
132,48,132,"Although it was quite good, the small portions at this table of 4, including appetizers, did not constitute adequate sustenance.",appetizers,neutral,neutral,prompt_3_zeroshot_single_term,"Although it was quite good, the small portions at this table of 4, including appetizers, did not constitute adequate sustenance.

    What is the sentiment on 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
133,49,133,"The green hair table and seating at the front window was tacky and gimmicky, but figured it's the food that counts.",green hair table,negative,negative,prompt_3_zeroshot_single_term,"The green hair table and seating at the front window was tacky and gimmicky, but figured it's the food that counts.

    What is the sentiment on 'green hair table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
134,49,134,"The green hair table and seating at the front window was tacky and gimmicky, but figured it's the food that counts.",seating,negative,neutral,prompt_3_zeroshot_single_term,"The green hair table and seating at the front window was tacky and gimmicky, but figured it's the food that counts.

    What is the sentiment on 'seating'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
135,49,135,"The green hair table and seating at the front window was tacky and gimmicky, but figured it's the food that counts.",front window,neutral,neutral,prompt_3_zeroshot_single_term,"The green hair table and seating at the front window was tacky and gimmicky, but figured it's the food that counts.

    What is the sentiment on 'front window'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
136,49,136,"The green hair table and seating at the front window was tacky and gimmicky, but figured it's the food that counts.",food,positive,positive,prompt_3_zeroshot_single_term,"The green hair table and seating at the front window was tacky and gimmicky, but figured it's the food that counts.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
137,50,137,"The food was average: the almond crusted halibut was bland, while the sashimi appetizer was excellent.",almond crusted halibut,negative,negative,prompt_3_zeroshot_single_term,"The food was average: the almond crusted halibut was bland, while the sashimi appetizer was excellent.

    What is the sentiment on 'almond crusted halibut'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
138,50,138,"The food was average: the almond crusted halibut was bland, while the sashimi appetizer was excellent.",sashimi appetizer,positive,positive,prompt_3_zeroshot_single_term,"The food was average: the almond crusted halibut was bland, while the sashimi appetizer was excellent.

    What is the sentiment on 'sashimi appetizer'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
139,51,139,"First, the hostess gave us a nasty look when asked if we could eat at the bar, and then just swished her hand to indicate we could seat ourselves.",hostess,negative,negative,prompt_3_zeroshot_single_term,"First, the hostess gave us a nasty look when asked if we could eat at the bar, and then just swished her hand to indicate we could seat ourselves.

    What is the sentiment on 'hostess'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
140,51,140,"First, the hostess gave us a nasty look when asked if we could eat at the bar, and then just swished her hand to indicate we could seat ourselves.",bar,neutral,neutral,prompt_3_zeroshot_single_term,"First, the hostess gave us a nasty look when asked if we could eat at the bar, and then just swished her hand to indicate we could seat ourselves.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
141,52,141,"Despite him not being my designated server, he basically took over for our inexperienced waiter the rest of the dinner.",server,positive,neutral,prompt_3_zeroshot_single_term,"Despite him not being my designated server, he basically took over for our inexperienced waiter the rest of the dinner.

    What is the sentiment on 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
142,52,142,"Despite him not being my designated server, he basically took over for our inexperienced waiter the rest of the dinner.",waiter,negative,neutral,prompt_3_zeroshot_single_term,"Despite him not being my designated server, he basically took over for our inexperienced waiter the rest of the dinner.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
143,52,143,"Despite him not being my designated server, he basically took over for our inexperienced waiter the rest of the dinner.",dinner,neutral,positive,prompt_3_zeroshot_single_term,"Despite him not being my designated server, he basically took over for our inexperienced waiter the rest of the dinner.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
144,53,144,"After requesting to be seated at an empty table, the waitress (who was so terribly burdened when we asked to move from the bar to the table to have dinner) asked us to get up from our seats and wait for a smaller table because a party of 3 just walked in.",waitress,negative,negative,prompt_3_zeroshot_single_term,"After requesting to be seated at an empty table, the waitress (who was so terribly burdened when we asked to move from the bar to the table to have dinner) asked us to get up from our seats and wait for a smaller table because a party of 3 just walked in.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
145,53,145,"After requesting to be seated at an empty table, the waitress (who was so terribly burdened when we asked to move from the bar to the table to have dinner) asked us to get up from our seats and wait for a smaller table because a party of 3 just walked in.",bar,neutral,neutral,prompt_3_zeroshot_single_term,"After requesting to be seated at an empty table, the waitress (who was so terribly burdened when we asked to move from the bar to the table to have dinner) asked us to get up from our seats and wait for a smaller table because a party of 3 just walked in.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
146,53,146,"After requesting to be seated at an empty table, the waitress (who was so terribly burdened when we asked to move from the bar to the table to have dinner) asked us to get up from our seats and wait for a smaller table because a party of 3 just walked in.",dinner,neutral,neutral,prompt_3_zeroshot_single_term,"After requesting to be seated at an empty table, the waitress (who was so terribly burdened when we asked to move from the bar to the table to have dinner) asked us to get up from our seats and wait for a smaller table because a party of 3 just walked in.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
147,54,147,"Sat at the bar and orderd a few appetizers, the humus and cheese plates along with some calamari - all very tasty.",bar,neutral,positive,prompt_3_zeroshot_single_term,"Sat at the bar and orderd a few appetizers, the humus and cheese plates along with some calamari - all very tasty.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
148,54,148,"Sat at the bar and orderd a few appetizers, the humus and cheese plates along with some calamari - all very tasty.",humus and cheese plates,positive,positive,prompt_3_zeroshot_single_term,"Sat at the bar and orderd a few appetizers, the humus and cheese plates along with some calamari - all very tasty.

    What is the sentiment on 'humus and cheese plates'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
149,54,149,"Sat at the bar and orderd a few appetizers, the humus and cheese plates along with some calamari - all very tasty.",calamari,positive,positive,prompt_3_zeroshot_single_term,"Sat at the bar and orderd a few appetizers, the humus and cheese plates along with some calamari - all very tasty.

    What is the sentiment on 'calamari'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
150,55,150,"the hostess is rude as can be, the waiters can't stop to check in, the busboys are flinging stuff on your table, and that's true even when the restaurant is half empty!",busboys,negative,negative,prompt_3_zeroshot_single_term,"the hostess is rude as can be, the waiters can't stop to check in, the busboys are flinging stuff on your table, and that's true even when the restaurant is half empty!

    What is the sentiment on 'busboys'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
151,55,151,"the hostess is rude as can be, the waiters can't stop to check in, the busboys are flinging stuff on your table, and that's true even when the restaurant is half empty!",table,neutral,negative,prompt_3_zeroshot_single_term,"the hostess is rude as can be, the waiters can't stop to check in, the busboys are flinging stuff on your table, and that's true even when the restaurant is half empty!

    What is the sentiment on 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
152,56,152,Call it a bar with weak but tasty sangria and leave it at that.,bar,neutral,neutral,prompt_3_zeroshot_single_term,"Call it a bar with weak but tasty sangria and leave it at that.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
153,56,153,Call it a bar with weak but tasty sangria and leave it at that.,sangria,positive,positive,prompt_3_zeroshot_single_term,"Call it a bar with weak but tasty sangria and leave it at that.

    What is the sentiment on 'sangria'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
154,57,154,"For $65, you will get a 5-6 course tasting menu encompassing a variety of raw fish, cooked fish, pastas, dessert, etc.",menu,positive,positive,prompt_3_zeroshot_single_term,"For $65, you will get a 5-6 course tasting menu encompassing a variety of raw fish, cooked fish, pastas, dessert, etc.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
155,57,155,"For $65, you will get a 5-6 course tasting menu encompassing a variety of raw fish, cooked fish, pastas, dessert, etc.",raw fish,positive,neutral,prompt_3_zeroshot_single_term,"For $65, you will get a 5-6 course tasting menu encompassing a variety of raw fish, cooked fish, pastas, dessert, etc.

    What is the sentiment on 'raw fish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
156,57,156,"For $65, you will get a 5-6 course tasting menu encompassing a variety of raw fish, cooked fish, pastas, dessert, etc.",pastas,neutral,neutral,prompt_3_zeroshot_single_term,"For $65, you will get a 5-6 course tasting menu encompassing a variety of raw fish, cooked fish, pastas, dessert, etc.

    What is the sentiment on 'pastas'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
157,57,157,"For $65, you will get a 5-6 course tasting menu encompassing a variety of raw fish, cooked fish, pastas, dessert, etc.",dessert,neutral,positive,prompt_3_zeroshot_single_term,"For $65, you will get a 5-6 course tasting menu encompassing a variety of raw fish, cooked fish, pastas, dessert, etc.

    What is the sentiment on 'dessert'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
158,58,158,Never on the menu or in my inquiry to the waitress was the word garlic mentioned.,menu,neutral,neutral,prompt_3_zeroshot_single_term,"Never on the menu or in my inquiry to the waitress was the word garlic mentioned.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
159,58,159,Never on the menu or in my inquiry to the waitress was the word garlic mentioned.,waitress,negative,neutral,prompt_3_zeroshot_single_term,"Never on the menu or in my inquiry to the waitress was the word garlic mentioned.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
160,59,160,"i was at opia january 5, 2006 we had some drinks, dinner, i have to say that we had me and my friend great time, the staff was listening, the manager knew what he was doing and the food better than ever!!",drinks,neutral,positive,prompt_3_zeroshot_single_term,"i was at opia january 5, 2006 we had some drinks, dinner, i have to say that we had me and my friend great time, the staff was listening, the manager knew what he was doing and the food better than ever!!

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
161,59,161,"i was at opia january 5, 2006 we had some drinks, dinner, i have to say that we had me and my friend great time, the staff was listening, the manager knew what he was doing and the food better than ever!!",dinner,neutral,positive,prompt_3_zeroshot_single_term,"i was at opia january 5, 2006 we had some drinks, dinner, i have to say that we had me and my friend great time, the staff was listening, the manager knew what he was doing and the food better than ever!!

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
162,59,162,"i was at opia january 5, 2006 we had some drinks, dinner, i have to say that we had me and my friend great time, the staff was listening, the manager knew what he was doing and the food better than ever!!",staff,positive,positive,prompt_3_zeroshot_single_term,"i was at opia january 5, 2006 we had some drinks, dinner, i have to say that we had me and my friend great time, the staff was listening, the manager knew what he was doing and the food better than ever!!

    What is the sentiment on 'staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
163,59,163,"i was at opia january 5, 2006 we had some drinks, dinner, i have to say that we had me and my friend great time, the staff was listening, the manager knew what he was doing and the food better than ever!!",manager,positive,positive,prompt_3_zeroshot_single_term,"i was at opia january 5, 2006 we had some drinks, dinner, i have to say that we had me and my friend great time, the staff was listening, the manager knew what he was doing and the food better than ever!!

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
164,60,164,"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.",management,negative,neutral,prompt_3_zeroshot_single_term,"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.

    What is the sentiment on 'management'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
165,60,165,"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.",meal,neutral,negative,prompt_3_zeroshot_single_term,"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
166,60,166,"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.",engagements,neutral,negative,prompt_3_zeroshot_single_term,"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.

    What is the sentiment on 'engagements'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
167,61,167,"It is a must for lunch,dinner or anytime you have a big appetite and don't want to spend big bucks in the big Apple!",lunch,neutral,positive,prompt_3_zeroshot_single_term,"It is a must for lunch,dinner or anytime you have a big appetite and don't want to spend big bucks in the big Apple!

    What is the sentiment on 'lunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
168,61,168,"It is a must for lunch,dinner or anytime you have a big appetite and don't want to spend big bucks in the big Apple!",dinner,neutral,positive,prompt_3_zeroshot_single_term,"It is a must for lunch,dinner or anytime you have a big appetite and don't want to spend big bucks in the big Apple!

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
169,61,169,"It is a must for lunch,dinner or anytime you have a big appetite and don't want to spend big bucks in the big Apple!",Apple,positive,neutral,prompt_3_zeroshot_single_term,"It is a must for lunch,dinner or anytime you have a big appetite and don't want to spend big bucks in the big Apple!

    What is the sentiment on 'Apple'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
170,62,170,What it lacks in decor it more than makes up in the cuisine.,decor,negative,neutral,prompt_3_zeroshot_single_term,"What it lacks in decor it more than makes up in the cuisine.

    What is the sentiment on 'decor'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
171,62,171,What it lacks in decor it more than makes up in the cuisine.,cuisine,positive,positive,prompt_3_zeroshot_single_term,"What it lacks in decor it more than makes up in the cuisine.

    What is the sentiment on 'cuisine'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
172,63,172,"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.",lunch,neutral,positive,prompt_3_zeroshot_single_term,"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.

    What is the sentiment on 'lunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
173,63,173,"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.",bartenders,positive,positive,prompt_3_zeroshot_single_term,"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.

    What is the sentiment on 'bartenders'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
174,63,174,"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.",DJ,neutral,positive,prompt_3_zeroshot_single_term,"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.

    What is the sentiment on 'DJ'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
175,64,175,"The waitress encouraged to come for dinner and brunch, and I followed her recommandation.",waitress,positive,neutral,prompt_3_zeroshot_single_term,"The waitress encouraged to come for dinner and brunch, and I followed her recommandation.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
176,64,176,"The waitress encouraged to come for dinner and brunch, and I followed her recommandation.",dinner,neutral,positive,prompt_3_zeroshot_single_term,"The waitress encouraged to come for dinner and brunch, and I followed her recommandation.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
177,64,177,"The waitress encouraged to come for dinner and brunch, and I followed her recommandation.",brunch,neutral,positive,prompt_3_zeroshot_single_term,"The waitress encouraged to come for dinner and brunch, and I followed her recommandation.

    What is the sentiment on 'brunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
178,65,178,"Our waiter was very prompt and friendly, but the worst part of the experience was actually after the meal when I was leaving.",waiter,positive,positive,prompt_3_zeroshot_single_term,"Our waiter was very prompt and friendly, but the worst part of the experience was actually after the meal when I was leaving.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
179,65,179,"Our waiter was very prompt and friendly, but the worst part of the experience was actually after the meal when I was leaving.",meal,neutral,positive,prompt_3_zeroshot_single_term,"Our waiter was very prompt and friendly, but the worst part of the experience was actually after the meal when I was leaving.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
180,66,180,"Me and my wife we go there at least once a month, the food they give you is amazing we only get one order of pasta and main course it is enough for both to share,we get full and satisfied, our favorite dish penne with pesto.",food,positive,positive,prompt_3_zeroshot_single_term,"Me and my wife we go there at least once a month, the food they give you is amazing we only get one order of pasta and main course it is enough for both to share,we get full and satisfied, our favorite dish penne with pesto.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
181,66,181,"Me and my wife we go there at least once a month, the food they give you is amazing we only get one order of pasta and main course it is enough for both to share,we get full and satisfied, our favorite dish penne with pesto.",pasta,neutral,positive,prompt_3_zeroshot_single_term,"Me and my wife we go there at least once a month, the food they give you is amazing we only get one order of pasta and main course it is enough for both to share,we get full and satisfied, our favorite dish penne with pesto.

    What is the sentiment on 'pasta'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
182,66,182,"Me and my wife we go there at least once a month, the food they give you is amazing we only get one order of pasta and main course it is enough for both to share,we get full and satisfied, our favorite dish penne with pesto.",main course,neutral,positive,prompt_3_zeroshot_single_term,"Me and my wife we go there at least once a month, the food they give you is amazing we only get one order of pasta and main course it is enough for both to share,we get full and satisfied, our favorite dish penne with pesto.

    What is the sentiment on 'main course'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
