,text_id,term_id,text,term,polarity,polarity_pred,prompt_name,prompt
108,37,108,"The food is pretty good, but after 2 or 3 bad experiences at the restaurant (consistently rude, late with RSVP'd seating), I decided I would only order delivery.",seating,neutral,negative,prompt_3_zeroshot_single_term,"The food is pretty good, but after 2 or 3 bad experiences at the restaurant (consistently rude, late with RSVP'd seating), I decided I would only order delivery.

    What is the sentiment on 'seating'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
109,37,109,"The food is pretty good, but after 2 or 3 bad experiences at the restaurant (consistently rude, late with RSVP'd seating), I decided I would only order delivery.",delivery,neutral,neutral,prompt_3_zeroshot_single_term,"The food is pretty good, but after 2 or 3 bad experiences at the restaurant (consistently rude, late with RSVP'd seating), I decided I would only order delivery.

    What is the sentiment on 'delivery'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
110,38,110,"The backyard provides a relaxing alternative, with wood-planked walls, climbing vines and umbrella-topped tables.",backyard,neutral,positive,prompt_3_zeroshot_single_term,"The backyard provides a relaxing alternative, with wood-planked walls, climbing vines and umbrella-topped tables.

    What is the sentiment on 'backyard'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
111,38,111,"The backyard provides a relaxing alternative, with wood-planked walls, climbing vines and umbrella-topped tables.",alternative,positive,neutral,prompt_3_zeroshot_single_term,"The backyard provides a relaxing alternative, with wood-planked walls, climbing vines and umbrella-topped tables.

    What is the sentiment on 'alternative'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
112,38,112,"The backyard provides a relaxing alternative, with wood-planked walls, climbing vines and umbrella-topped tables.",tables,positive,neutral,prompt_3_zeroshot_single_term,"The backyard provides a relaxing alternative, with wood-planked walls, climbing vines and umbrella-topped tables.

    What is the sentiment on 'tables'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
113,39,113,Bernard is a great host; it didn't bother me a bit that he recited the entire menu to my wife.,host,positive,positive,prompt_3_zeroshot_single_term,"Bernard is a great host; it didn't bother me a bit that he recited the entire menu to my wife.

    What is the sentiment on 'host'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
114,39,114,Bernard is a great host; it didn't bother me a bit that he recited the entire menu to my wife.,menu,neutral,neutral,prompt_3_zeroshot_single_term,"Bernard is a great host; it didn't bother me a bit that he recited the entire menu to my wife.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
115,40,115,"' When I called the waitress on it, she said that they simply couldn't serve tap water.",waitress,negative,negative,prompt_3_zeroshot_single_term,"' When I called the waitress on it, she said that they simply couldn't serve tap water.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
116,40,116,"' When I called the waitress on it, she said that they simply couldn't serve tap water.",water,neutral,negative,prompt_3_zeroshot_single_term,"' When I called the waitress on it, she said that they simply couldn't serve tap water.

    What is the sentiment on 'water'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
117,41,117,Telly's has the best octopus ever and the fish was so good on the grill.,fish,positive,positive,prompt_3_zeroshot_single_term,"Telly's has the best octopus ever and the fish was so good on the grill.

    What is the sentiment on 'fish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
118,41,118,Telly's has the best octopus ever and the fish was so good on the grill.,grill,neutral,positive,prompt_3_zeroshot_single_term,"Telly's has the best octopus ever and the fish was so good on the grill.

    What is the sentiment on 'grill'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
119,42,119,Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers.,manager,negative,negative,prompt_3_zeroshot_single_term,"Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
120,42,120,Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers.,host,negative,negative,prompt_3_zeroshot_single_term,"Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers.

    What is the sentiment on 'host'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
121,42,121,Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers.,dinner,neutral,negative,prompt_3_zeroshot_single_term,"Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
122,43,122,the salad was good but my friends hardly ate their pasta.,salad,positive,positive,prompt_3_zeroshot_single_term,"the salad was good but my friends hardly ate their pasta.

    What is the sentiment on 'salad'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
123,43,123,the salad was good but my friends hardly ate their pasta.,pasta,negative,negative,prompt_3_zeroshot_single_term,"the salad was good but my friends hardly ate their pasta.

    What is the sentiment on 'pasta'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
124,44,124,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling.",chicken breast with mole sauce,neutral,positive,prompt_3_zeroshot_single_term,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling.

    What is the sentiment on 'chicken breast with mole sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
125,44,125,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling.",guacamole,neutral,positive,prompt_3_zeroshot_single_term,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling.

    What is the sentiment on 'guacamole'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
126,44,126,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling.",sour cream and pico de,positive,neutral,prompt_3_zeroshot_single_term,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling.

    What is the sentiment on 'sour cream and pico de'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
127,45,127,"We went for Buffet lunch and the sauce was water down, not at all spicy.",Buffet lunch,neutral,negative,prompt_3_zeroshot_single_term,"We went for Buffet lunch and the sauce was water down, not at all spicy.

    What is the sentiment on 'Buffet lunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
128,45,128,"We went for Buffet lunch and the sauce was water down, not at all spicy.",sauce,negative,negative,prompt_3_zeroshot_single_term,"We went for Buffet lunch and the sauce was water down, not at all spicy.

    What is the sentiment on 'sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
129,46,129,"ran ~$30 ($12 for the taco, 8 for the rb, 10 fir the drink) plus tax and a very deserved tip.",drink,neutral,neutral,prompt_3_zeroshot_single_term,"ran ~$30 ($12 for the taco, 8 for the rb, 10 fir the drink) plus tax and a very deserved tip.

    What is the sentiment on 'drink'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
130,46,130,"ran ~$30 ($12 for the taco, 8 for the rb, 10 fir the drink) plus tax and a very deserved tip.",tip,positive,positive,prompt_3_zeroshot_single_term,"ran ~$30 ($12 for the taco, 8 for the rb, 10 fir the drink) plus tax and a very deserved tip.

    What is the sentiment on 'tip'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
131,47,131,"Of course we went there with a large party and had to wait a bit to get seated (even with reservations), but we had all our dishes served at the same time and promptly.",reservations,neutral,positive,prompt_3_zeroshot_single_term,"Of course we went there with a large party and had to wait a bit to get seated (even with reservations), but we had all our dishes served at the same time and promptly.

    What is the sentiment on 'reservations'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
132,47,132,"Of course we went there with a large party and had to wait a bit to get seated (even with reservations), but we had all our dishes served at the same time and promptly.",dishes served,positive,positive,prompt_3_zeroshot_single_term,"Of course we went there with a large party and had to wait a bit to get seated (even with reservations), but we had all our dishes served at the same time and promptly.

    What is the sentiment on 'dishes served'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
133,48,133,We hunted the waitress to at least pay for the drinks.,waitress,negative,neutral,prompt_3_zeroshot_single_term,"We hunted the waitress to at least pay for the drinks.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
134,48,134,We hunted the waitress to at least pay for the drinks.,drinks,neutral,neutral,prompt_3_zeroshot_single_term,"We hunted the waitress to at least pay for the drinks.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
135,49,135,"Otherwise, you can eat at the bar (It was Saturday afternoon and the place was empty).",bar,neutral,neutral,prompt_3_zeroshot_single_term,"Otherwise, you can eat at the bar (It was Saturday afternoon and the place was empty).

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
136,49,136,"Otherwise, you can eat at the bar (It was Saturday afternoon and the place was empty).",place,negative,neutral,prompt_3_zeroshot_single_term,"Otherwise, you can eat at the bar (It was Saturday afternoon and the place was empty).

    What is the sentiment on 'place'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
137,50,137,"The not so goods: very pricey appetizers - $12 for a half cup of fried clams, $6 for two corn on the cob and $6 for a small plate of fries.",appetizers,negative,negative,prompt_3_zeroshot_single_term,"The not so goods: very pricey appetizers - $12 for a half cup of fried clams, $6 for two corn on the cob and $6 for a small plate of fries.

    What is the sentiment on 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
138,50,138,"The not so goods: very pricey appetizers - $12 for a half cup of fried clams, $6 for two corn on the cob and $6 for a small plate of fries.",cup of fried clams,neutral,negative,prompt_3_zeroshot_single_term,"The not so goods: very pricey appetizers - $12 for a half cup of fried clams, $6 for two corn on the cob and $6 for a small plate of fries.

    What is the sentiment on 'cup of fried clams'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
139,51,139,"I ordered the fried catfish, which had very little to no seasoning, the yams, and mac and cheese which were just okay.",fried catfish,negative,neutral,prompt_3_zeroshot_single_term,"I ordered the fried catfish, which had very little to no seasoning, the yams, and mac and cheese which were just okay.

    What is the sentiment on 'fried catfish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
140,51,140,"I ordered the fried catfish, which had very little to no seasoning, the yams, and mac and cheese which were just okay.",seasoning,negative,negative,prompt_3_zeroshot_single_term,"I ordered the fried catfish, which had very little to no seasoning, the yams, and mac and cheese which were just okay.

    What is the sentiment on 'seasoning'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
141,51,141,"I ordered the fried catfish, which had very little to no seasoning, the yams, and mac and cheese which were just okay.",yams,positive,neutral,prompt_3_zeroshot_single_term,"I ordered the fried catfish, which had very little to no seasoning, the yams, and mac and cheese which were just okay.

    What is the sentiment on 'yams'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
142,51,142,"I ordered the fried catfish, which had very little to no seasoning, the yams, and mac and cheese which were just okay.",mac and cheese,positive,neutral,prompt_3_zeroshot_single_term,"I ordered the fried catfish, which had very little to no seasoning, the yams, and mac and cheese which were just okay.

    What is the sentiment on 'mac and cheese'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
143,52,143,"When the manager came to our table at the end of the meal and asked how our experience was, I complained to him about the cold.",manager,neutral,neutral,prompt_3_zeroshot_single_term,"When the manager came to our table at the end of the meal and asked how our experience was, I complained to him about the cold.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
144,52,144,"When the manager came to our table at the end of the meal and asked how our experience was, I complained to him about the cold.",table,neutral,negative,prompt_3_zeroshot_single_term,"When the manager came to our table at the end of the meal and asked how our experience was, I complained to him about the cold.

    What is the sentiment on 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
145,52,145,"When the manager came to our table at the end of the meal and asked how our experience was, I complained to him about the cold.",cold,negative,negative,prompt_3_zeroshot_single_term,"When the manager came to our table at the end of the meal and asked how our experience was, I complained to him about the cold.

    What is the sentiment on 'cold'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
146,53,146,The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.,dessert,positive,positive,prompt_3_zeroshot_single_term,"The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.

    What is the sentiment on 'dessert'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
147,53,147,The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.,cost,negative,negative,prompt_3_zeroshot_single_term,"The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.

    What is the sentiment on 'cost'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
148,54,148,The waiter knew about every item on the menu and explained it very well.,waiter,positive,positive,prompt_3_zeroshot_single_term,"The waiter knew about every item on the menu and explained it very well.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
149,54,149,The waiter knew about every item on the menu and explained it very well.,menu,neutral,neutral,prompt_3_zeroshot_single_term,"The waiter knew about every item on the menu and explained it very well.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
150,55,150,"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.",waiter,positive,positive,prompt_3_zeroshot_single_term,"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
151,55,151,"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.",menu,neutral,positive,prompt_3_zeroshot_single_term,"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
152,56,152,"WAY OVER PRICED , HAD MUCH BETTER MEALS FOR JUST OVER HALF THE PRICE IN PLACES JUST AS NICE.",PRICED,negative,negative,prompt_3_zeroshot_single_term,"WAY OVER PRICED , HAD MUCH BETTER MEALS FOR JUST OVER HALF THE PRICE IN PLACES JUST AS NICE.

    What is the sentiment on 'PRICED'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
153,56,153,"WAY OVER PRICED , HAD MUCH BETTER MEALS FOR JUST OVER HALF THE PRICE IN PLACES JUST AS NICE.",MEALS,positive,negative,prompt_3_zeroshot_single_term,"WAY OVER PRICED , HAD MUCH BETTER MEALS FOR JUST OVER HALF THE PRICE IN PLACES JUST AS NICE.

    What is the sentiment on 'MEALS'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
154,57,154,the peanut sauce came in a tiny plastic cup smaller than a shot glass.,peanut sauce,negative,neutral,prompt_3_zeroshot_single_term,"the peanut sauce came in a tiny plastic cup smaller than a shot glass.

    What is the sentiment on 'peanut sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
155,57,155,the peanut sauce came in a tiny plastic cup smaller than a shot glass.,glass,neutral,neutral,prompt_3_zeroshot_single_term,"the peanut sauce came in a tiny plastic cup smaller than a shot glass.

    What is the sentiment on 'glass'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
156,58,156,Ten minutes later the manager relented and dropped off a glass of water with an upturned nose.,manager,negative,negative,prompt_3_zeroshot_single_term,"Ten minutes later the manager relented and dropped off a glass of water with an upturned nose.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
157,58,157,Ten minutes later the manager relented and dropped off a glass of water with an upturned nose.,glass of water,neutral,neutral,prompt_3_zeroshot_single_term,"Ten minutes later the manager relented and dropped off a glass of water with an upturned nose.

    What is the sentiment on 'glass of water'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
158,59,158,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",staff,positive,neutral,prompt_3_zeroshot_single_term,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.

    What is the sentiment on 'staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
159,59,159,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",waiter,positive,neutral,prompt_3_zeroshot_single_term,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
160,59,160,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",dessert,neutral,neutral,prompt_3_zeroshot_single_term,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.

    What is the sentiment on 'dessert'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
161,59,161,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",candle,neutral,positive,prompt_3_zeroshot_single_term,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.

    What is the sentiment on 'candle'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
162,59,162,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",meal,neutral,neutral,prompt_3_zeroshot_single_term,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
163,60,163,"They each included salad, miso soup, a california roll, and a whole plate of food.",california roll,neutral,neutral,prompt_3_zeroshot_single_term,"They each included salad, miso soup, a california roll, and a whole plate of food.

    What is the sentiment on 'california roll'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
164,60,164,"They each included salad, miso soup, a california roll, and a whole plate of food.",food,positive,positive,prompt_3_zeroshot_single_term,"They each included salad, miso soup, a california roll, and a whole plate of food.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
165,61,165,I planned a holiday dinner at Kurio and we ended up waiting two hours for the appetizers.,holiday dinner,neutral,neutral,prompt_3_zeroshot_single_term,"I planned a holiday dinner at Kurio and we ended up waiting two hours for the appetizers.

    What is the sentiment on 'holiday dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
166,61,166,I planned a holiday dinner at Kurio and we ended up waiting two hours for the appetizers.,waiting,negative,negative,prompt_3_zeroshot_single_term,"I planned a holiday dinner at Kurio and we ended up waiting two hours for the appetizers.

    What is the sentiment on 'waiting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
167,61,167,I planned a holiday dinner at Kurio and we ended up waiting two hours for the appetizers.,appetizers,neutral,negative,prompt_3_zeroshot_single_term,"I planned a holiday dinner at Kurio and we ended up waiting two hours for the appetizers.

    What is the sentiment on 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
168,62,168,The food was barely decent and our server was nowhere to be found.,food,positive,negative,prompt_3_zeroshot_single_term,"The food was barely decent and our server was nowhere to be found.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
169,62,169,The food was barely decent and our server was nowhere to be found.,server,negative,negative,prompt_3_zeroshot_single_term,"The food was barely decent and our server was nowhere to be found.

    What is the sentiment on 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
170,63,170,They've also got a huge salad/sushi/appetizer bar that you won't even get to if you're eating the meat.,bar,positive,neutral,prompt_3_zeroshot_single_term,"They've also got a huge salad/sushi/appetizer bar that you won't even get to if you're eating the meat.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
171,63,171,They've also got a huge salad/sushi/appetizer bar that you won't even get to if you're eating the meat.,meat,neutral,neutral,prompt_3_zeroshot_single_term,"They've also got a huge salad/sushi/appetizer bar that you won't even get to if you're eating the meat.

    What is the sentiment on 'meat'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
172,64,172,"Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.",pizza crust,negative,negative,prompt_3_zeroshot_single_term,"Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.

    What is the sentiment on 'pizza crust'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
173,64,173,"Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.",cheese,positive,positive,prompt_3_zeroshot_single_term,"Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.

    What is the sentiment on 'cheese'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
174,64,174,"Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.",sauce,positive,neutral,prompt_3_zeroshot_single_term,"Amazing crust (and I hate pizza crust typically), great cheese, sauce isn't too sugary.

    What is the sentiment on 'sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
175,65,175,We were however seated right away and was immediately told by our waiter that they were out of sparking mineral water.,waiter,negative,neutral,prompt_3_zeroshot_single_term,"We were however seated right away and was immediately told by our waiter that they were out of sparking mineral water.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
176,65,176,We were however seated right away and was immediately told by our waiter that they were out of sparking mineral water.,water,neutral,neutral,prompt_3_zeroshot_single_term,"We were however seated right away and was immediately told by our waiter that they were out of sparking mineral water.

    What is the sentiment on 'water'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
177,66,177,"The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.",waiting,negative,negative,prompt_3_zeroshot_single_term,"The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.

    What is the sentiment on 'waiting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
178,66,178,"The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.",host,neutral,neutral,prompt_3_zeroshot_single_term,"The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.

    What is the sentiment on 'host'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
179,67,179,"Art and miscellany adorn the black-painted walls; strings of colored lights, disco balls and TVs are hung here and there; and on weekends a DJ fills the dining room with loud dance beats.",disco balls,negative,positive,prompt_3_zeroshot_single_term,"Art and miscellany adorn the black-painted walls; strings of colored lights, disco balls and TVs are hung here and there; and on weekends a DJ fills the dining room with loud dance beats.

    What is the sentiment on 'disco balls'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
180,67,180,"Art and miscellany adorn the black-painted walls; strings of colored lights, disco balls and TVs are hung here and there; and on weekends a DJ fills the dining room with loud dance beats.",DJ,neutral,neutral,prompt_3_zeroshot_single_term,"Art and miscellany adorn the black-painted walls; strings of colored lights, disco balls and TVs are hung here and there; and on weekends a DJ fills the dining room with loud dance beats.

    What is the sentiment on 'DJ'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
181,67,181,"Art and miscellany adorn the black-painted walls; strings of colored lights, disco balls and TVs are hung here and there; and on weekends a DJ fills the dining room with loud dance beats.",dance beats,negative,positive,prompt_3_zeroshot_single_term,"Art and miscellany adorn the black-painted walls; strings of colored lights, disco balls and TVs are hung here and there; and on weekends a DJ fills the dining room with loud dance beats.

    What is the sentiment on 'dance beats'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
182,68,182,We had to flag the waitress down to get a drink refill and waited an extrodinarily long time for our entrees.,waitress,negative,negative,prompt_3_zeroshot_single_term,"We had to flag the waitress down to get a drink refill and waited an extrodinarily long time for our entrees.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
183,68,183,We had to flag the waitress down to get a drink refill and waited an extrodinarily long time for our entrees.,drink,neutral,negative,prompt_3_zeroshot_single_term,"We had to flag the waitress down to get a drink refill and waited an extrodinarily long time for our entrees.

    What is the sentiment on 'drink'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
184,68,184,We had to flag the waitress down to get a drink refill and waited an extrodinarily long time for our entrees.,entrees,neutral,negative,prompt_3_zeroshot_single_term,"We had to flag the waitress down to get a drink refill and waited an extrodinarily long time for our entrees.

    What is the sentiment on 'entrees'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
185,69,185,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.",dessert,neutral,neutral,prompt_3_zeroshot_single_term,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.

    What is the sentiment on 'dessert'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
186,69,186,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.",flan,positive,positive,prompt_3_zeroshot_single_term,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.

    What is the sentiment on 'flan'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
187,69,187,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.",rice pudding,positive,negative,prompt_3_zeroshot_single_term,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.

    What is the sentiment on 'rice pudding'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
188,70,188,"Maybe I've just gotten lucky with seating, but I've never had more than a ten minute wait.",seating,positive,neutral,prompt_3_zeroshot_single_term,"Maybe I've just gotten lucky with seating, but I've never had more than a ten minute wait.

    What is the sentiment on 'seating'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
189,70,189,"Maybe I've just gotten lucky with seating, but I've never had more than a ten minute wait.",wait,neutral,neutral,prompt_3_zeroshot_single_term,"Maybe I've just gotten lucky with seating, but I've never had more than a ten minute wait.

    What is the sentiment on 'wait'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
190,71,190,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.",plates,neutral,positive,prompt_3_zeroshot_single_term,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.

    What is the sentiment on 'plates'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
191,71,191,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.",Marinated Kobe beef,positive,positive,prompt_3_zeroshot_single_term,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.

    What is the sentiment on 'Marinated Kobe beef'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
192,71,192,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.",scallops collapse,positive,positive,prompt_3_zeroshot_single_term,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.

    What is the sentiment on 'scallops collapse'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
193,71,193,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.",eel-soy broth with black truffles and foie gras,neutral,positive,prompt_3_zeroshot_single_term,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.

    What is the sentiment on 'eel-soy broth with black truffles and foie gras'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
