,text_id,term_id,text,term,polarity,polarity_pred,prompt_name,prompt,example1_term_id,example1_prompt,example1_sim_score,example2_term_id,example2_prompt,example2_sim_score,example3_term_id,example3_prompt,example3_sim_score
108,40,108,"The place was so dark, I needed the table candle to read the menu and could not properly see what I was eating.",menu,neutral,negative,prompt_single_term_fewshot,"Example 1:
Input: ""I couple of weeks ago we went to Supper in the east village and it was so bad that we got up and left and the only way to save the evening of horrible food was to go to Blue Ribbon Bakery and have at least one thing off the menu.""
Term: ""food""
Output: ""negative""


Example 2:
Input: ""Anyway, I went down on a Wednesday night to see if they had a long wait and the hostess said they had a table to accomodate my party.""
Term: ""wait""
Output: ""negative""


Example 3
Input: ""I will be back not only because the price was so unbelievable but the atmosphere was just plain COOL and the food was spectacular.""
Term: ""price""
Output: ""negative""

    
Task:
Input: The place was so dark, I needed the table candle to read the menu and could not properly see what I was eating.
Prompt: What is the sentiment in the text towards 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",322,"Input: ""I couple of weeks ago we went to Supper in the east village and it was so bad that we got up and left and the only way to save the evening of horrible food was to go to Blue Ribbon Bakery and have at least one thing off the menu.""
Term: ""food""
Output: ""negative""
",0.17264553595313895,406,"Input: ""Anyway, I went down on a Wednesday night to see if they had a long wait and the hostess said they had a table to accomodate my party.""
Term: ""wait""
Output: ""negative""
",0.17515013190133755,183,"Input: ""I will be back not only because the price was so unbelievable but the atmosphere was just plain COOL and the food was spectacular.""
Term: ""price""
Output: ""negative""
",0.21067971125013477
109,41,109,"The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.",Scene,neutral,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The trick to the tomato and onions is ask for it light on the onions, heavy on the tomatoes, order steak for one less person than you have in your party and if the steak is too rare, you can cook the individual pieces more by placing them on the platter around the edges.""
Term: ""tomato and onions""
Output: ""neutral""


Example 2:
Input: ""Bins of fresh bagels rest behind the counter, and there are always a few customers sitting at one of the few tables inside or on one of two wooden benches out front.""
Term: ""bagels""
Output: ""positive""


Example 3
Input: ""Nice decor - but the place is so crowded and noisy you can't enjoy it.""
Term: ""decor""
Output: ""positive""

    
Task:
Input: The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.
Prompt: What is the sentiment in the text towards 'Scene'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",181,"Input: ""The trick to the tomato and onions is ask for it light on the onions, heavy on the tomatoes, order steak for one less person than you have in your party and if the steak is too rare, you can cook the individual pieces more by placing them on the platter around the edges.""
Term: ""tomato and onions""
Output: ""neutral""
",0.16488703194585144,393,"Input: ""Bins of fresh bagels rest behind the counter, and there are always a few customers sitting at one of the few tables inside or on one of two wooden benches out front.""
Term: ""bagels""
Output: ""positive""
",0.16819944023228803,98,"Input: ""Nice decor - but the place is so crowded and noisy you can't enjoy it.""
Term: ""decor""
Output: ""positive""
",0.18384664031680037
110,41,110,"The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.",decor,positive,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The trick to the tomato and onions is ask for it light on the onions, heavy on the tomatoes, order steak for one less person than you have in your party and if the steak is too rare, you can cook the individual pieces more by placing them on the platter around the edges.""
Term: ""tomato and onions""
Output: ""neutral""


Example 2:
Input: ""Bins of fresh bagels rest behind the counter, and there are always a few customers sitting at one of the few tables inside or on one of two wooden benches out front.""
Term: ""bagels""
Output: ""positive""


Example 3
Input: ""Nice decor - but the place is so crowded and noisy you can't enjoy it.""
Term: ""decor""
Output: ""positive""

    
Task:
Input: The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.
Prompt: What is the sentiment in the text towards 'decor'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",181,"Input: ""The trick to the tomato and onions is ask for it light on the onions, heavy on the tomatoes, order steak for one less person than you have in your party and if the steak is too rare, you can cook the individual pieces more by placing them on the platter around the edges.""
Term: ""tomato and onions""
Output: ""neutral""
",0.16488703194585144,393,"Input: ""Bins of fresh bagels rest behind the counter, and there are always a few customers sitting at one of the few tables inside or on one of two wooden benches out front.""
Term: ""bagels""
Output: ""positive""
",0.16819944023228803,98,"Input: ""Nice decor - but the place is so crowded and noisy you can't enjoy it.""
Term: ""decor""
Output: ""positive""
",0.18384664031680037
111,42,111,"the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c no one gave me a steak knife.",waitress,negative,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.""
Term: ""wait staff""
Output: ""negative""


Example 2:
Input: ""i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.""
Term: ""steak special""
Output: ""negative""


Example 3
Input: ""The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.""
Term: ""service""
Output: ""positive""

    
Task:
Input: the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c no one gave me a steak knife.
Prompt: What is the sentiment in the text towards 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",255,"Input: ""I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.""
Term: ""wait staff""
Output: ""negative""
",0.2187143656487446,209,"Input: ""i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.""
Term: ""steak special""
Output: ""negative""
",0.24136325163413494,191,"Input: ""The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.""
Term: ""service""
Output: ""positive""
",0.2742969702740604
112,42,112,"the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c no one gave me a steak knife.",steak knife,neutral,negative,prompt_single_term_fewshot,"Example 1:
Input: ""I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.""
Term: ""wait staff""
Output: ""negative""


Example 2:
Input: ""i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.""
Term: ""steak special""
Output: ""negative""


Example 3
Input: ""The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.""
Term: ""service""
Output: ""positive""

    
Task:
Input: the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c no one gave me a steak knife.
Prompt: What is the sentiment in the text towards 'steak knife'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",255,"Input: ""I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.""
Term: ""wait staff""
Output: ""negative""
",0.2187143656487446,209,"Input: ""i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.""
Term: ""steak special""
Output: ""negative""
",0.24136325163413494,191,"Input: ""The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.""
Term: ""service""
Output: ""positive""
",0.2742969702740604
113,43,113,The staff was courteous and explained the menu with detail.,staff,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.""
Term: ""staff""
Output: ""positive""


Example 2:
Input: ""But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.""
Term: ""brunch""
Output: ""neutral""


Example 3
Input: ""The waiter knew about every item on the menu and explained it very well.""
Term: ""waiter""
Output: ""positive""

    
Task:
Input: The staff was courteous and explained the menu with detail.
Prompt: What is the sentiment in the text towards 'staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",367,"Input: ""While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.""
Term: ""staff""
Output: ""positive""
",0.21094647244765602,278,"Input: ""But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.""
Term: ""brunch""
Output: ""neutral""
",0.28156034692303444,194,"Input: ""The waiter knew about every item on the menu and explained it very well.""
Term: ""waiter""
Output: ""positive""
",0.35842650255573477
114,43,114,The staff was courteous and explained the menu with detail.,detail,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.""
Term: ""staff""
Output: ""positive""


Example 2:
Input: ""But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.""
Term: ""brunch""
Output: ""neutral""


Example 3
Input: ""The waiter knew about every item on the menu and explained it very well.""
Term: ""waiter""
Output: ""positive""

    
Task:
Input: The staff was courteous and explained the menu with detail.
Prompt: What is the sentiment in the text towards 'detail'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",367,"Input: ""While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.""
Term: ""staff""
Output: ""positive""
",0.21094647244765602,278,"Input: ""But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.""
Term: ""brunch""
Output: ""neutral""
",0.28156034692303444,194,"Input: ""The waiter knew about every item on the menu and explained it very well.""
Term: ""waiter""
Output: ""positive""
",0.35842650255573477
115,44,115,"We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).",server,negative,negative,prompt_single_term_fewshot,"Example 1:
Input: ""We had reservations and when we showed up the manager told us the wait was over 45 mins.""
Term: ""reservations""
Output: ""neutral""


Example 2:
Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""


Example 3
Input: ""I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.""
Term: ""wait staff""
Output: ""negative""

    
Task:
Input: We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).
Prompt: What is the sentiment in the text towards 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",283,"Input: ""We had reservations and when we showed up the manager told us the wait was over 45 mins.""
Term: ""reservations""
Output: ""neutral""
",0.2560188068373218,54,"Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""
",0.3053407592117053,255,"Input: ""I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.""
Term: ""wait staff""
Output: ""negative""
",0.34047747136594264
116,44,116,"We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).",banquet menu,neutral,negative,prompt_single_term_fewshot,"Example 1:
Input: ""We had reservations and when we showed up the manager told us the wait was over 45 mins.""
Term: ""reservations""
Output: ""neutral""


Example 2:
Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""


Example 3
Input: ""I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.""
Term: ""wait staff""
Output: ""negative""

    
Task:
Input: We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).
Prompt: What is the sentiment in the text towards 'banquet menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",283,"Input: ""We had reservations and when we showed up the manager told us the wait was over 45 mins.""
Term: ""reservations""
Output: ""neutral""
",0.2560188068373218,54,"Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""
",0.3053407592117053,255,"Input: ""I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.""
Term: ""wait staff""
Output: ""negative""
",0.34047747136594264
117,45,117,"While the service and setting were average, the food was excellent.",service,negative,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""Food was much better than the average Indian place in the area, and more interesting.""
Term: ""Food""
Output: ""positive""


Example 2:
Input: ""As for the food, brunch was average, I would not get the same dish again, and they were slow to serve us.""
Term: ""brunch""
Output: ""neutral""


Example 3
Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""

    
Task:
Input: While the service and setting were average, the food was excellent.
Prompt: What is the sentiment in the text towards 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",259,"Input: ""Food was much better than the average Indian place in the area, and more interesting.""
Term: ""Food""
Output: ""positive""
",0.23757965541729517,434,"Input: ""As for the food, brunch was average, I would not get the same dish again, and they were slow to serve us.""
Term: ""brunch""
Output: ""neutral""
",0.24961515723006716,272,"Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""
",0.34270394558689843
118,45,118,"While the service and setting were average, the food was excellent.",setting,negative,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""Food was much better than the average Indian place in the area, and more interesting.""
Term: ""Food""
Output: ""positive""


Example 2:
Input: ""As for the food, brunch was average, I would not get the same dish again, and they were slow to serve us.""
Term: ""brunch""
Output: ""neutral""


Example 3
Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""

    
Task:
Input: While the service and setting were average, the food was excellent.
Prompt: What is the sentiment in the text towards 'setting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",259,"Input: ""Food was much better than the average Indian place in the area, and more interesting.""
Term: ""Food""
Output: ""positive""
",0.23757965541729517,434,"Input: ""As for the food, brunch was average, I would not get the same dish again, and they were slow to serve us.""
Term: ""brunch""
Output: ""neutral""
",0.24961515723006716,272,"Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""
",0.34270394558689843
119,45,119,"While the service and setting were average, the food was excellent.",food,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Food was much better than the average Indian place in the area, and more interesting.""
Term: ""Food""
Output: ""positive""


Example 2:
Input: ""As for the food, brunch was average, I would not get the same dish again, and they were slow to serve us.""
Term: ""brunch""
Output: ""neutral""


Example 3
Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""

    
Task:
Input: While the service and setting were average, the food was excellent.
Prompt: What is the sentiment in the text towards 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",259,"Input: ""Food was much better than the average Indian place in the area, and more interesting.""
Term: ""Food""
Output: ""positive""
",0.23757965541729517,434,"Input: ""As for the food, brunch was average, I would not get the same dish again, and they were slow to serve us.""
Term: ""brunch""
Output: ""neutral""
",0.24961515723006716,272,"Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""
",0.34270394558689843
120,46,120,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.",appetizers,neutral,negative,prompt_single_term_fewshot,"Example 1:
Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""


Example 2:
Input: ""After being ignored by our waiter we complained to the manager who assured us everything would improve.""
Term: ""waiter""
Output: ""negative""


Example 3
Input: ""A 3 course-meal took 2 1/2 hours, including 20 - 30 minutes waiting to get the check after dessert.""
Term: ""waiting""
Output: ""negative""

    
Task:
Input: It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.
Prompt: What is the sentiment in the text towards 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",13,"Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""
",0.2013141960876563,242,"Input: ""After being ignored by our waiter we complained to the manager who assured us everything would improve.""
Term: ""waiter""
Output: ""negative""
",0.2207506542923493,66,"Input: ""A 3 course-meal took 2 1/2 hours, including 20 - 30 minutes waiting to get the check after dessert.""
Term: ""waiting""
Output: ""negative""
",0.224332756787982
121,46,121,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.",salad,neutral,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""


Example 2:
Input: ""After being ignored by our waiter we complained to the manager who assured us everything would improve.""
Term: ""waiter""
Output: ""negative""


Example 3
Input: ""A 3 course-meal took 2 1/2 hours, including 20 - 30 minutes waiting to get the check after dessert.""
Term: ""waiting""
Output: ""negative""

    
Task:
Input: It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.
Prompt: What is the sentiment in the text towards 'salad'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",13,"Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""
",0.2013141960876563,242,"Input: ""After being ignored by our waiter we complained to the manager who assured us everything would improve.""
Term: ""waiter""
Output: ""negative""
",0.2207506542923493,66,"Input: ""A 3 course-meal took 2 1/2 hours, including 20 - 30 minutes waiting to get the check after dessert.""
Term: ""waiting""
Output: ""negative""
",0.224332756787982
122,46,122,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.",manager,negative,negative,prompt_single_term_fewshot,"Example 1:
Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""


Example 2:
Input: ""After being ignored by our waiter we complained to the manager who assured us everything would improve.""
Term: ""waiter""
Output: ""negative""


Example 3
Input: ""A 3 course-meal took 2 1/2 hours, including 20 - 30 minutes waiting to get the check after dessert.""
Term: ""waiting""
Output: ""negative""

    
Task:
Input: It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.
Prompt: What is the sentiment in the text towards 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",13,"Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""
",0.2013141960876563,242,"Input: ""After being ignored by our waiter we complained to the manager who assured us everything would improve.""
Term: ""waiter""
Output: ""negative""
",0.2207506542923493,66,"Input: ""A 3 course-meal took 2 1/2 hours, including 20 - 30 minutes waiting to get the check after dessert.""
Term: ""waiting""
Output: ""negative""
",0.224332756787982
123,47,123,"Not including the tip for our server, who we saw twice in an hour?",tip,neutral,negative,prompt_single_term_fewshot,"Example 1:
Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""


Example 2:
Input: ""Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.""
Term: ""drinks""
Output: ""neutral""


Example 3
Input: ""The server was so busy the night we visited that she forgot to put in our food order.""
Term: ""server""
Output: ""negative""

    
Task:
Input: Not including the tip for our server, who we saw twice in an hour?
Prompt: What is the sentiment in the text towards 'tip'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",13,"Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""
",0.17570135905088172,186,"Input: ""Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.""
Term: ""drinks""
Output: ""neutral""
",0.19652791611985757,4,"Input: ""The server was so busy the night we visited that she forgot to put in our food order.""
Term: ""server""
Output: ""negative""
",0.2176253653558241
124,47,124,"Not including the tip for our server, who we saw twice in an hour?",server,negative,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""


Example 2:
Input: ""Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.""
Term: ""drinks""
Output: ""neutral""


Example 3
Input: ""The server was so busy the night we visited that she forgot to put in our food order.""
Term: ""server""
Output: ""negative""

    
Task:
Input: Not including the tip for our server, who we saw twice in an hour?
Prompt: What is the sentiment in the text towards 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",13,"Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""
",0.17570135905088172,186,"Input: ""Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.""
Term: ""drinks""
Output: ""neutral""
",0.19652791611985757,4,"Input: ""The server was so busy the night we visited that she forgot to put in our food order.""
Term: ""server""
Output: ""negative""
",0.2176253653558241
125,48,125,"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.",ravioli,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Their bagels have the perfect softness to them, but on the outside there's a bit of crispiness to give it a bit of texture.""
Term: ""bagels""
Output: ""positive""


Example 2:
Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""


Example 3
Input: ""the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).""
Term: ""decor""
Output: ""negative""

    
Task:
Input: The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.
Prompt: What is the sentiment in the text towards 'ravioli'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",83,"Input: ""Their bagels have the perfect softness to them, but on the outside there's a bit of crispiness to give it a bit of texture.""
Term: ""bagels""
Output: ""positive""
",0.2795543566615065,272,"Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""
",0.28896762659217307,178,"Input: ""the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).""
Term: ""decor""
Output: ""negative""
",0.32232098451015584
126,48,126,"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.",serving,negative,negative,prompt_single_term_fewshot,"Example 1:
Input: ""Their bagels have the perfect softness to them, but on the outside there's a bit of crispiness to give it a bit of texture.""
Term: ""bagels""
Output: ""positive""


Example 2:
Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""


Example 3
Input: ""the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).""
Term: ""decor""
Output: ""negative""

    
Task:
Input: The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.
Prompt: What is the sentiment in the text towards 'serving'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",83,"Input: ""Their bagels have the perfect softness to them, but on the outside there's a bit of crispiness to give it a bit of texture.""
Term: ""bagels""
Output: ""positive""
",0.2795543566615065,272,"Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""
",0.28896762659217307,178,"Input: ""the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).""
Term: ""decor""
Output: ""negative""
",0.32232098451015584
127,49,127,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.",lunch,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""The food is decent, average bistro food, the decor is nice, but the service is poor, the waiters always seems to have to many tables andcant keep up with a good services.""
Term: ""bistro food""
Output: ""neutral""


Example 3
Input: ""We went for Buffet lunch and the sauce was water down, not at all spicy.""
Term: ""Buffet lunch""
Output: ""neutral""

    
Task:
Input: we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.
Prompt: What is the sentiment in the text towards 'lunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.270869774929124,359,"Input: ""The food is decent, average bistro food, the decor is nice, but the service is poor, the waiters always seems to have to many tables andcant keep up with a good services.""
Term: ""bistro food""
Output: ""neutral""
",0.27417318233275373,330,"Input: ""We went for Buffet lunch and the sauce was water down, not at all spicy.""
Term: ""Buffet lunch""
Output: ""neutral""
",0.28215163481333416
128,49,128,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.",dinner,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""The food is decent, average bistro food, the decor is nice, but the service is poor, the waiters always seems to have to many tables andcant keep up with a good services.""
Term: ""bistro food""
Output: ""neutral""


Example 3
Input: ""We went for Buffet lunch and the sauce was water down, not at all spicy.""
Term: ""Buffet lunch""
Output: ""neutral""

    
Task:
Input: we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.
Prompt: What is the sentiment in the text towards 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.270869774929124,359,"Input: ""The food is decent, average bistro food, the decor is nice, but the service is poor, the waiters always seems to have to many tables andcant keep up with a good services.""
Term: ""bistro food""
Output: ""neutral""
",0.27417318233275373,330,"Input: ""We went for Buffet lunch and the sauce was water down, not at all spicy.""
Term: ""Buffet lunch""
Output: ""neutral""
",0.28215163481333416
129,49,129,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.",food,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""The food is decent, average bistro food, the decor is nice, but the service is poor, the waiters always seems to have to many tables andcant keep up with a good services.""
Term: ""bistro food""
Output: ""neutral""


Example 3
Input: ""We went for Buffet lunch and the sauce was water down, not at all spicy.""
Term: ""Buffet lunch""
Output: ""neutral""

    
Task:
Input: we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.
Prompt: What is the sentiment in the text towards 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.270869774929124,359,"Input: ""The food is decent, average bistro food, the decor is nice, but the service is poor, the waiters always seems to have to many tables andcant keep up with a good services.""
Term: ""bistro food""
Output: ""neutral""
",0.27417318233275373,330,"Input: ""We went for Buffet lunch and the sauce was water down, not at all spicy.""
Term: ""Buffet lunch""
Output: ""neutral""
",0.28215163481333416
