,text_id,term_id,text,term,polarity,polarity_pred,prompt_name,prompt
109,41,109,"The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.",Scene,neutral,positive,prompt_3_zeroshot_single_term,"The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.

    What is the sentiment on 'Scene'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
110,41,110,"The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.",decor,positive,neutral,prompt_3_zeroshot_single_term,"The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.

    What is the sentiment on 'decor'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
111,42,111,"the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c no one gave me a steak knife.",waitress,negative,neutral,prompt_3_zeroshot_single_term,"the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c no one gave me a steak knife.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
112,42,112,"the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c no one gave me a steak knife.",steak knife,neutral,negative,prompt_3_zeroshot_single_term,"the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c no one gave me a steak knife.

    What is the sentiment on 'steak knife'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
113,43,113,The staff was courteous and explained the menu with detail.,staff,positive,positive,prompt_3_zeroshot_single_term,"The staff was courteous and explained the menu with detail.

    What is the sentiment on 'staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
114,43,114,The staff was courteous and explained the menu with detail.,detail,neutral,positive,prompt_3_zeroshot_single_term,"The staff was courteous and explained the menu with detail.

    What is the sentiment on 'detail'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
115,44,115,"We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).",server,negative,neutral,prompt_3_zeroshot_single_term,"We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).

    What is the sentiment on 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
116,44,116,"We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).",banquet menu,neutral,neutral,prompt_3_zeroshot_single_term,"We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).

    What is the sentiment on 'banquet menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
117,45,117,"While the service and setting were average, the food was excellent.",service,negative,neutral,prompt_3_zeroshot_single_term,"While the service and setting were average, the food was excellent.

    What is the sentiment on 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
118,45,118,"While the service and setting were average, the food was excellent.",setting,negative,neutral,prompt_3_zeroshot_single_term,"While the service and setting were average, the food was excellent.

    What is the sentiment on 'setting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
119,45,119,"While the service and setting were average, the food was excellent.",food,positive,positive,prompt_3_zeroshot_single_term,"While the service and setting were average, the food was excellent.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
120,46,120,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.",appetizers,neutral,negative,prompt_3_zeroshot_single_term,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.

    What is the sentiment on 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
121,46,121,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.",salad,neutral,neutral,prompt_3_zeroshot_single_term,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.

    What is the sentiment on 'salad'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
122,46,122,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.",manager,negative,negative,prompt_3_zeroshot_single_term,"It took 1 1/4 hours to get our appetizers (how long does salad take) and when we complained to the manager, he barely listened.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
123,47,123,"Not including the tip for our server, who we saw twice in an hour?",tip,neutral,neutral,prompt_3_zeroshot_single_term,"Not including the tip for our server, who we saw twice in an hour?

    What is the sentiment on 'tip'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
124,47,124,"Not including the tip for our server, who we saw twice in an hour?",server,negative,neutral,prompt_3_zeroshot_single_term,"Not including the tip for our server, who we saw twice in an hour?

    What is the sentiment on 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
125,48,125,"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.",ravioli,positive,neutral,prompt_3_zeroshot_single_term,"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.

    What is the sentiment on 'ravioli'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
126,48,126,"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.",serving,negative,neutral,prompt_3_zeroshot_single_term,"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.

    What is the sentiment on 'serving'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
127,49,127,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.",lunch,neutral,positive,prompt_3_zeroshot_single_term,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.

    What is the sentiment on 'lunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
128,49,128,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.",dinner,neutral,positive,prompt_3_zeroshot_single_term,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
129,49,129,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.",food,positive,positive,prompt_3_zeroshot_single_term,"we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
130,50,130,"Next, follow up with another Cosmo and try the chicken fingers (not your lil brothers), Hawaiian rib eye, filet mignon, or trusty burger.",chicken,neutral,neutral,prompt_3_zeroshot_single_term,"Next, follow up with another Cosmo and try the chicken fingers (not your lil brothers), Hawaiian rib eye, filet mignon, or trusty burger.

    What is the sentiment on 'chicken'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
131,50,131,"Next, follow up with another Cosmo and try the chicken fingers (not your lil brothers), Hawaiian rib eye, filet mignon, or trusty burger.",Hawaiian rib,neutral,positive,prompt_3_zeroshot_single_term,"Next, follow up with another Cosmo and try the chicken fingers (not your lil brothers), Hawaiian rib eye, filet mignon, or trusty burger.

    What is the sentiment on 'Hawaiian rib'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
132,50,132,"Next, follow up with another Cosmo and try the chicken fingers (not your lil brothers), Hawaiian rib eye, filet mignon, or trusty burger.",burger,positive,positive,prompt_3_zeroshot_single_term,"Next, follow up with another Cosmo and try the chicken fingers (not your lil brothers), Hawaiian rib eye, filet mignon, or trusty burger.

    What is the sentiment on 'burger'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
133,51,133,"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.",waiter,positive,positive,prompt_3_zeroshot_single_term,"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
134,51,134,"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.",menu,neutral,positive,prompt_3_zeroshot_single_term,"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
135,52,135,"The service was polite, friendly and prompt, the characters walking around entertained the kids but werent intrusive to our meal.",service,positive,positive,prompt_3_zeroshot_single_term,"The service was polite, friendly and prompt, the characters walking around entertained the kids but werent intrusive to our meal.

    What is the sentiment on 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
136,52,136,"The service was polite, friendly and prompt, the characters walking around entertained the kids but werent intrusive to our meal.",meal,neutral,positive,prompt_3_zeroshot_single_term,"The service was polite, friendly and prompt, the characters walking around entertained the kids but werent intrusive to our meal.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
137,53,137,"However, another server kept hovering over our table, wanting to take our half-finished plates away.",server,negative,neutral,prompt_3_zeroshot_single_term,"However, another server kept hovering over our table, wanting to take our half-finished plates away.

    What is the sentiment on 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
138,53,138,"However, another server kept hovering over our table, wanting to take our half-finished plates away.",plates,neutral,neutral,prompt_3_zeroshot_single_term,"However, another server kept hovering over our table, wanting to take our half-finished plates away.

    What is the sentiment on 'plates'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
139,54,139,"The waitstaff are surprisingly uninformed and unintelligent, and I say this even though I liked my waiter.",waitstaff,negative,negative,prompt_3_zeroshot_single_term,"The waitstaff are surprisingly uninformed and unintelligent, and I say this even though I liked my waiter.

    What is the sentiment on 'waitstaff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
140,54,140,"The waitstaff are surprisingly uninformed and unintelligent, and I say this even though I liked my waiter.",waiter,positive,neutral,prompt_3_zeroshot_single_term,"The waitstaff are surprisingly uninformed and unintelligent, and I say this even though I liked my waiter.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
141,55,141,"Main courses we had (beef, lobster sukiyaki, black seabass, striped seabass) tasted too much like homestyle authentic Chinese food except for the sukiyaki.",beef,neutral,neutral,prompt_3_zeroshot_single_term,"Main courses we had (beef, lobster sukiyaki, black seabass, striped seabass) tasted too much like homestyle authentic Chinese food except for the sukiyaki.

    What is the sentiment on 'beef'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
142,55,142,"Main courses we had (beef, lobster sukiyaki, black seabass, striped seabass) tasted too much like homestyle authentic Chinese food except for the sukiyaki.",Chinese food,positive,neutral,prompt_3_zeroshot_single_term,"Main courses we had (beef, lobster sukiyaki, black seabass, striped seabass) tasted too much like homestyle authentic Chinese food except for the sukiyaki.

    What is the sentiment on 'Chinese food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
143,56,143,"The bill came out to like $100pp, and noone touched their food, and drinks were left untouched because after the first bite/sip you want to never touch it again.",bill,neutral,negative,prompt_3_zeroshot_single_term,"The bill came out to like $100pp, and noone touched their food, and drinks were left untouched because after the first bite/sip you want to never touch it again.

    What is the sentiment on 'bill'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
144,56,144,"The bill came out to like $100pp, and noone touched their food, and drinks were left untouched because after the first bite/sip you want to never touch it again.",food,neutral,negative,prompt_3_zeroshot_single_term,"The bill came out to like $100pp, and noone touched their food, and drinks were left untouched because after the first bite/sip you want to never touch it again.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
145,56,145,"The bill came out to like $100pp, and noone touched their food, and drinks were left untouched because after the first bite/sip you want to never touch it again.",drinks,negative,negative,prompt_3_zeroshot_single_term,"The bill came out to like $100pp, and noone touched their food, and drinks were left untouched because after the first bite/sip you want to never touch it again.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
146,57,146,We hunted the waitress to at least pay for the drinks.,waitress,negative,neutral,prompt_3_zeroshot_single_term,"We hunted the waitress to at least pay for the drinks.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
147,57,147,We hunted the waitress to at least pay for the drinks.,drinks,neutral,neutral,prompt_3_zeroshot_single_term,"We hunted the waitress to at least pay for the drinks.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
148,58,148,"The place was packed and while our food took time to be prepared, our waiter earned points for his sparkling conversation to pass time and for also knowing practically every ingredient of every special under consideration.",food,neutral,positive,prompt_3_zeroshot_single_term,"The place was packed and while our food took time to be prepared, our waiter earned points for his sparkling conversation to pass time and for also knowing practically every ingredient of every special under consideration.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
149,58,149,"The place was packed and while our food took time to be prepared, our waiter earned points for his sparkling conversation to pass time and for also knowing practically every ingredient of every special under consideration.",waiter,positive,positive,prompt_3_zeroshot_single_term,"The place was packed and while our food took time to be prepared, our waiter earned points for his sparkling conversation to pass time and for also knowing practically every ingredient of every special under consideration.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
150,59,150,"The atmosphere's a bit grungy, yes, but the music and the coffee are good.",atmosphere,negative,negative,prompt_3_zeroshot_single_term,"The atmosphere's a bit grungy, yes, but the music and the coffee are good.

    What is the sentiment on 'atmosphere'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
151,59,151,"The atmosphere's a bit grungy, yes, but the music and the coffee are good.",music,positive,positive,prompt_3_zeroshot_single_term,"The atmosphere's a bit grungy, yes, but the music and the coffee are good.

    What is the sentiment on 'music'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
152,59,152,"The atmosphere's a bit grungy, yes, but the music and the coffee are good.",coffee,positive,positive,prompt_3_zeroshot_single_term,"The atmosphere's a bit grungy, yes, but the music and the coffee are good.

    What is the sentiment on 'coffee'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
153,60,153,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.",service,neutral,positive,prompt_3_zeroshot_single_term,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.

    What is the sentiment on 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
154,60,154,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.",meal,neutral,positive,prompt_3_zeroshot_single_term,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
155,60,155,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.",wait,positive,neutral,prompt_3_zeroshot_single_term,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.

    What is the sentiment on 'wait'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
156,61,156,"the place has an awesome decore, with fish swiming below certain tables.",decore,positive,positive,prompt_3_zeroshot_single_term,"the place has an awesome decore, with fish swiming below certain tables.

    What is the sentiment on 'decore'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
157,61,157,"the place has an awesome decore, with fish swiming below certain tables.",fish,positive,positive,prompt_3_zeroshot_single_term,"the place has an awesome decore, with fish swiming below certain tables.

    What is the sentiment on 'fish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
158,61,158,"the place has an awesome decore, with fish swiming below certain tables.",tables,neutral,positive,prompt_3_zeroshot_single_term,"the place has an awesome decore, with fish swiming below certain tables.

    What is the sentiment on 'tables'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
159,62,159,"The not so goods: very pricey appetizers - $12 for a half cup of fried clams, $6 for two corn on the cob and $6 for a small plate of fries.",appetizers,negative,negative,prompt_3_zeroshot_single_term,"The not so goods: very pricey appetizers - $12 for a half cup of fried clams, $6 for two corn on the cob and $6 for a small plate of fries.

    What is the sentiment on 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
160,62,160,"The not so goods: very pricey appetizers - $12 for a half cup of fried clams, $6 for two corn on the cob and $6 for a small plate of fries.",cup of fried clams,neutral,negative,prompt_3_zeroshot_single_term,"The not so goods: very pricey appetizers - $12 for a half cup of fried clams, $6 for two corn on the cob and $6 for a small plate of fries.

    What is the sentiment on 'cup of fried clams'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
161,63,161,"Sure the food was - as always - very good, but we were quite outrageous about the waitress.",food,positive,positive,prompt_3_zeroshot_single_term,"Sure the food was - as always - very good, but we were quite outrageous about the waitress.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
162,63,162,"Sure the food was - as always - very good, but we were quite outrageous about the waitress.",waitress,negative,negative,prompt_3_zeroshot_single_term,"Sure the food was - as always - very good, but we were quite outrageous about the waitress.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
163,64,163,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.",plates,neutral,positive,prompt_3_zeroshot_single_term,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.

    What is the sentiment on 'plates'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
164,64,164,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.",Marinated Kobe beef,positive,positive,prompt_3_zeroshot_single_term,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.

    What is the sentiment on 'Marinated Kobe beef'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
165,64,165,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.",scallops collapse,positive,positive,prompt_3_zeroshot_single_term,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.

    What is the sentiment on 'scallops collapse'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
166,64,166,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.",eel-soy broth with black truffles and foie gras,neutral,positive,prompt_3_zeroshot_single_term,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top.

    What is the sentiment on 'eel-soy broth with black truffles and foie gras'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
167,65,167,"With the large crowds here and the larger menu, be prepared to wait for your dinner to arrive at your table.",crowds,positive,neutral,prompt_3_zeroshot_single_term,"With the large crowds here and the larger menu, be prepared to wait for your dinner to arrive at your table.

    What is the sentiment on 'crowds'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
168,65,168,"With the large crowds here and the larger menu, be prepared to wait for your dinner to arrive at your table.",dinner,neutral,neutral,prompt_3_zeroshot_single_term,"With the large crowds here and the larger menu, be prepared to wait for your dinner to arrive at your table.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
169,65,169,"With the large crowds here and the larger menu, be prepared to wait for your dinner to arrive at your table.",table,neutral,neutral,prompt_3_zeroshot_single_term,"With the large crowds here and the larger menu, be prepared to wait for your dinner to arrive at your table.

    What is the sentiment on 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
170,66,170,"The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.",waiting,negative,negative,prompt_3_zeroshot_single_term,"The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.

    What is the sentiment on 'waiting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
171,66,171,"The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.",host,neutral,neutral,prompt_3_zeroshot_single_term,"The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.

    What is the sentiment on 'host'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
172,67,172,"Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.",organic chicken,negative,negative,prompt_3_zeroshot_single_term,"Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.

    What is the sentiment on 'organic chicken'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
173,67,173,"Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.",wine,neutral,neutral,prompt_3_zeroshot_single_term,"Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.

    What is the sentiment on 'wine'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
174,67,174,"Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.",waitress,negative,negative,prompt_3_zeroshot_single_term,"Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
175,68,175,"Appetizers are the safest bet, including a bountiful calamari plate or the appropriately earthy mushroom polenta.",Appetizers,positive,neutral,prompt_3_zeroshot_single_term,"Appetizers are the safest bet, including a bountiful calamari plate or the appropriately earthy mushroom polenta.

    What is the sentiment on 'Appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
176,68,176,"Appetizers are the safest bet, including a bountiful calamari plate or the appropriately earthy mushroom polenta.",bountiful calamari plate,neutral,positive,prompt_3_zeroshot_single_term,"Appetizers are the safest bet, including a bountiful calamari plate or the appropriately earthy mushroom polenta.

    What is the sentiment on 'bountiful calamari plate'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
177,68,177,"Appetizers are the safest bet, including a bountiful calamari plate or the appropriately earthy mushroom polenta.",appropriately earthy mushroom polenta,neutral,neutral,prompt_3_zeroshot_single_term,"Appetizers are the safest bet, including a bountiful calamari plate or the appropriately earthy mushroom polenta.

    What is the sentiment on 'appropriately earthy mushroom polenta'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
178,69,178,"the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).",decor,negative,negative,prompt_3_zeroshot_single_term,"the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).

    What is the sentiment on 'decor'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
179,69,179,"the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).",bar,negative,neutral,prompt_3_zeroshot_single_term,"the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
180,69,180,"the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).",atmosphere,positive,neutral,prompt_3_zeroshot_single_term,"the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).

    What is the sentiment on 'atmosphere'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
181,70,181,"The trick to the tomato and onions is ask for it light on the onions, heavy on the tomatoes, order steak for one less person than you have in your party and if the steak is too rare, you can cook the individual pieces more by placing them on the platter around the edges.",tomato and onions,neutral,neutral,prompt_3_zeroshot_single_term,"The trick to the tomato and onions is ask for it light on the onions, heavy on the tomatoes, order steak for one less person than you have in your party and if the steak is too rare, you can cook the individual pieces more by placing them on the platter around the edges.

    What is the sentiment on 'tomato and onions'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
182,70,182,"The trick to the tomato and onions is ask for it light on the onions, heavy on the tomatoes, order steak for one less person than you have in your party and if the steak is too rare, you can cook the individual pieces more by placing them on the platter around the edges.",tomatoes,positive,neutral,prompt_3_zeroshot_single_term,"The trick to the tomato and onions is ask for it light on the onions, heavy on the tomatoes, order steak for one less person than you have in your party and if the steak is too rare, you can cook the individual pieces more by placing them on the platter around the edges.

    What is the sentiment on 'tomatoes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
183,71,183,I will be back not only because the price was so unbelievable but the atmosphere was just plain COOL and the food was spectacular.,price,negative,positive,prompt_3_zeroshot_single_term,"I will be back not only because the price was so unbelievable but the atmosphere was just plain COOL and the food was spectacular.

    What is the sentiment on 'price'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
184,71,184,I will be back not only because the price was so unbelievable but the atmosphere was just plain COOL and the food was spectacular.,atmosphere,positive,positive,prompt_3_zeroshot_single_term,"I will be back not only because the price was so unbelievable but the atmosphere was just plain COOL and the food was spectacular.

    What is the sentiment on 'atmosphere'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
185,71,185,I will be back not only because the price was so unbelievable but the atmosphere was just plain COOL and the food was spectacular.,food,positive,positive,prompt_3_zeroshot_single_term,"I will be back not only because the price was so unbelievable but the atmosphere was just plain COOL and the food was spectacular.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
186,72,186,"Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.",drinks,neutral,neutral,prompt_3_zeroshot_single_term,"Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
187,72,187,"Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.",service,negative,negative,prompt_3_zeroshot_single_term,"Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.

    What is the sentiment on 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
188,73,188,Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.,dinner,neutral,positive,prompt_3_zeroshot_single_term,"Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
189,73,189,Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.,place,neutral,positive,prompt_3_zeroshot_single_term,"Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.

    What is the sentiment on 'place'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
190,73,190,Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.,atmosphere,positive,positive,prompt_3_zeroshot_single_term,"Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.

    What is the sentiment on 'atmosphere'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
191,74,191,"The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.",service,positive,positive,prompt_3_zeroshot_single_term,"The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.

    What is the sentiment on 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
192,74,192,"The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.",manager,positive,positive,prompt_3_zeroshot_single_term,"The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
